data,veiculo,ano,tipo,cod_fipe,preco
2019-09-01,Hyundai _ HB20S Copa do Mundo 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015114-9,62983
2019-09-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015112-2,48965
2019-09-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015112-2,53632
2019-09-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015155-6,57695
2019-09-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ ,Zero KM,Carro,004471-7,65630
2019-09-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ ,Zero KM,Carro,001493-1,53480
2019-10-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015097-5,65921
2019-10-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2019,Carro,003456-8,62869
2019-10-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2020,Carro,003456-8,65515
2019-10-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ ,Zero KM,Carro,003456-8,72151
2019-10-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ Gasolina,2019,Carro,003468-1,59243
2019-10-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ ,Zero KM,Carro,003468-1,63798
2019-10-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Aut. _ Gasolina,2020,Carro,003474-6,61665
2019-10-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Aut. _ ,Zero KM,Carro,003474-6,67773
2019-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2019,Carro,003466-5,51655
2019-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ Gasolina,2020,Carro,003466-5,53387
2019-10-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ ,Zero KM,Carro,003467-3,67667
2019-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Mec. _ ,Zero KM,Carro,003466-5,59103
2019-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ ,Zero KM,Carro,003464-9,61081
2019-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2019,Carro,003461-4,48271
2019-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ Gasolina,2020,Carro,003461-4,49767
2019-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Mec. _ ,Zero KM,Carro,003461-4,54654
2019-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ Gasolina,2019,Carro,003460-6,53055
2019-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ Gasolina,2020,Carro,003460-6,54685
2019-10-01,Ford _ Ka 1.5 SE Plus 12V Flex 5p Aut. _ ,Zero KM,Carro,003460-6,58924
2019-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Mec. _ Gasolina,2019,Carro,003462-2,46044
2019-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Mec. _ ,Zero KM,Carro,003462-2,49890
2019-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ Gasolina,2020,Carro,003464-9,55362
2019-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ Gasolina,2019,Carro,003459-2,50174
2019-10-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ Gasolina,2020,Carro,003467-3,61910
2019-10-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ ,Zero KM,Carro,003412-6,50600
2019-10-01,Hyundai _ HB20S 1 Million 1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015160-2,58623
2019-10-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015156-4,40029
2019-10-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015156-4,43141
2019-10-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015124-6,58988
2019-10-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015124-6,63982
2019-10-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015092-4,63075
2019-10-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015092-4,68000
2019-10-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015111-4,52034
2019-10-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015109-2,45100
2019-10-01,Ford _ Ka 1.5 TITANIUM 12V Flex 5p Aut. _ Gasolina,2019,Carro,003467-3,60073
2019-10-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,45868
2019-10-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ Gasolina,2019,Carro,015088-6,44836
2019-10-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ ,Zero KM,Carro,015088-6,48578
2019-10-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015090-8,53167
2019-10-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015090-8,57246
2019-10-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ Gasolina,2019,Carro,015089-4,49178
2019-10-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ ,Zero KM,Carro,015089-4,54661
2019-10-01,Hyundai _ HB20 1 Million 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015158-0,54815
2019-10-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2019,Carro,003412-6,44857
2019-10-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ Gasolina,2020,Carro,003412-6,46544
2019-10-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015126-2,53120
2019-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ Gasolina,2020,Carro,003459-2,52121
2019-10-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ ,Zero KM,Carro,003459-2,56363
2019-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Mec. _ Gasolina,2019,Carro,003458-4,53966
2019-10-01,Chevrolet _ ONIX SED. Plus PREM. 1.0 12V TB Flex Aut _ ,Zero KM,Carro,004504-7,71309
2019-10-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004426-1,53277
2019-10-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004439-3,58049
2019-10-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004439-3,62466
2019-10-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004425-3,46792
2019-10-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004425-3,52212
2019-10-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004438-5,53632
2019-10-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004438-5,57650
2019-10-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004424-5,43452
2019-10-01,Chevrolet _ ONIX SED. Plus PREM. 1.0 12V TB Flex Aut _ Gasolina,2020,Carro,004504-7,66417
2019-10-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004424-5,46963
2019-10-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ ,Zero KM,Carro,004473-3,43140
2019-10-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ Gasolina,2019,Carro,004460-1,51766
2019-10-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ ,Zero KM,Carro,004460-1,55742
2019-10-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ Gasolina,2019,Carro,004488-1,50032
2019-10-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ ,Zero KM,Carro,004488-1,54036
2019-10-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ Gasolina,2019,Carro,004472-5,55441
2019-10-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ ,Zero KM,Carro,004472-5,59782
2019-10-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ Gasolina,2019,Carro,004471-7,60490
2019-10-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ ,Zero KM,Carro,004471-7,65225
2019-10-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ Gasolina,2019,Carro,004473-3,40130
2019-10-01,Chevrolet _ ONIX SEDAN Plus 1.0 12V TB Flex Aut. _ ,Zero KM,Carro,004499-7,56850
2019-10-01,Chevrolet _ ONIX SEDAN Plus 1.0 12V TB Flex Aut. _ Gasolina,2020,Carro,004499-7,52757
2019-10-01,Chevrolet _ ONIX SEDAN Plus LT 1.0 12V TB Flex Aut. _ ,Zero KM,Carro,004501-2,64300
2019-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Mec. _ ,Zero KM,Carro,003458-4,60831
2019-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ Gasolina,2019,Carro,003457-6,59574
2019-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ Gasolina,2020,Carro,003457-6,61406
2019-10-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Aut. _ ,Zero KM,Carro,003457-6,67046
2019-10-01,Ford _ Ka 1.5 100 Anos Flex 5p Aut. _ Gasolina,2020,Carro,003471-1,59644
2019-10-01,Ford _ Ka 1.5 100 Anos Flex 5p Aut. _ ,Zero KM,Carro,003471-1,65451
2019-10-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ Gasolina,2019,Carro,003408-8,40465
2019-10-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ Gasolina,2020,Carro,003408-8,41777
2019-10-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ ,Zero KM,Carro,003408-8,46130
2019-10-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ Gasolina,2019,Carro,003448-7,39008
2019-10-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ Gasolina,2020,Carro,003448-7,40516
2019-10-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ ,Zero KM,Carro,003448-7,44836
2019-10-01,Ford _ Ka 1.0 FREESTYLE 12V Flex 5p Mec. _ Gasolina,2020,Carro,003473-8,51128
2019-10-01,Ford _ Ka 1.0 FREESTYLE 12V Flex 5p Mec. _ ,Zero KM,Carro,003473-8,55790
2019-10-01,Chevrolet _ ONIX SEDAN Plus LTZ 1.0 12V TB Flex Mec. _ Gasolina,2020,Carro,004503-9,58144
2019-10-01,Chevrolet _ ONIX SEDAN Plus LTZ 1.0 12V TB Flex Mec. _ ,Zero KM,Carro,004503-9,62790
2019-10-01,Chevrolet _ ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut. _ Gasolina,2020,Carro,004502-0,62109
2019-10-01,Chevrolet _ ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut. _ ,Zero KM,Carro,004502-0,67000
2019-10-01,Chevrolet _ ONIX SEDAN Plus LT 1.0 12V TB Flex Mec. _ Gasolina,2020,Carro,004500-4,55056
2019-10-01,Chevrolet _ ONIX SEDAN Plus LT 1.0 12V TB Flex Mec. _ ,Zero KM,Carro,004500-4,59200
2019-10-01,Chevrolet _ ONIX SEDAN Plus LT 1.0 12V TB Flex Aut. _ Gasolina,2020,Carro,004501-2,59735
2019-10-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ ,Zero KM,Carro,015100-9,59735
2019-10-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ Gasolina,2019,Carro,015100-9,54702
2019-10-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004426-1,57283
2019-10-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ Gasolina,2019,Carro,015099-1,48583
2019-10-01,Fiat _ ARGO PRECISION 1.8 16V Flex Aut. _ Gasolina,2019,Carro,001489-3,60250
2019-10-01,Fiat _ ARGO PRECISION 1.8 16V Flex Mec. _ ,Zero KM,Carro,001491-5,62215
2019-10-01,Fiat _ ARGO PRECISION 1.8 16V Flex Mec. _ Gasolina,2019,Carro,001491-5,57810
2019-10-01,Fiat _ ARGO TREKKING 1.3 8V Flex _ ,Zero KM,Carro,001519-9,59406
2019-10-01,Fiat _ ARGO TREKKING 1.3 8V Flex _ Gasolina,2020,Carro,001519-9,51827
2019-10-01,Fiat _ Ducato Cargo Curto 2.3 16V Diesel _ ,Zero KM,Carro,001497-4,119805
2019-10-01,Fiat _ Ducato Cargo Curto 2.3 16V Diesel _ Diesel,2019,Carro,001497-4,109129
2019-10-01,Fiat _ Ducato Cargo Médio 2.3 16V Diesel _ ,Zero KM,Carro,001498-2,127702
2019-10-01,Fiat _ Ducato Cargo Médio 2.3 16V Diesel _ Diesel,2019,Carro,001498-2,116727
2019-10-01,Fiat _ Ducato MaxiCargo 2.3 16V Diesel _ ,Zero KM,Carro,001500-8,132935
2019-10-01,Fiat _ Ducato MaxiCargo 2.3 16V Diesel _ Diesel,2019,Carro,001500-8,118770
2019-10-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ ,Zero KM,Carro,005490-9,44889
2019-10-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ Gasolina,2020,Carro,005490-9,40788
2019-10-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ Gasolina,2019,Carro,005490-9,39320
2019-10-01,Fiat _ ARGO PRECISION 1.8 16V Flex Aut. _ Gasolina,2020,Carro,001489-3,62254
2019-10-01,VolksWagen _ Gol 1.6 MSI Flex 16V 5p Aut. _ ,Zero KM,Carro,005502-6,55881
2019-10-01,VolksWagen _ Gol 1.6 MSI Flex 16V 5p Aut. _ Gasolina,2019,Carro,005502-6,50121
2019-10-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ ,Zero KM,Carro,005491-7,51666
2019-10-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ Gasolina,2020,Carro,005491-7,47208
2019-10-01,VolksWagen _ Golf GTi 350 TSI 2.0 230cv 16V Aut. _ ,Zero KM,Carro,005496-8,150678
2019-10-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015097-5,71414
2019-10-01,VolksWagen _ Golf GTi 350 TSI 2.0 230cv 16V Aut. _ Gasolina,2019,Carro,005496-8,139470
2019-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Aut. _ Gasolina,2019,Carro,003464-9,52828
2019-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ ,Zero KM,Carro,003463-0,56029
2019-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2020,Carro,003463-0,50811
2019-10-01,Ford _ Ka 1.5 Sedan SE 12V Flex 4p Mec. _ Gasolina,2019,Carro,003463-0,49219
2019-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ ,Zero KM,Carro,003465-7,63774
2019-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2020,Carro,003465-7,57946
2019-10-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2019,Carro,003465-7,56119
2019-10-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ ,Zero KM,Carro,015099-1,53947
2019-10-01,VolksWagen _ Gol 1.6 MSI Flex 16V 5p Aut. _ Gasolina,2020,Carro,005502-6,51724
2019-10-01,Fiat _ ARGO PRECISION 1.8 16V Flex Aut. _ ,Zero KM,Carro,001489-3,67109
2019-10-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ Gasolina,2019,Carro,005491-7,43956
2019-10-01,Fiat _ ARGO HGT 1.8 16V Flex Mec. _ ,Zero KM,Carro,001490-7,65598
2019-10-01,Hyundai _ HB20S Premium 1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015103-3,65574
2019-10-01,Hyundai _ HB20S Premium 1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015103-3,70514
2019-10-01,Hyundai _ HB20S Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015114-9,57684
2019-10-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015112-2,48737
2019-10-01,Hyundai _ HB20S Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015128-9,52744
2019-10-01,Hyundai _ HB20S Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015128-9,57975
2019-10-01,Fiat _ ARGO HGT 1.8 16V Flex Mec. _ Gasolina,2019,Carro,001490-7,60191
2019-10-01,Hyundai _ HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015101-7,59800
2019-10-01,Hyundai _ HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015101-7,64320
2019-10-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015155-6,57325
2019-10-01,Hyundai _ HB20S Unique 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015161-0,48874
2019-10-01,Hyundai _ HB20S Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015161-0,45442
2019-10-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015095-9,67949
2019-10-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015095-9,62487
2019-10-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ ,Zero KM,Carro,015094-0,63275
2019-10-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015155-6,65492
2019-10-01,Fiat _ ARGO 1.0 6V Flex. _ ,Zero KM,Carro,001509-1,47069
2019-10-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ Gasolina,2019,Carro,015094-0,58855
2019-10-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ Gasolina,2019,Carro,001493-1,47419
2019-10-01,Fiat _ ARGO DRIVE GSR 1.3 8V Flex _ ,Zero KM,Carro,001492-3,58892
2019-10-01,Fiat _ ARGO DRIVE GSR 1.3 8V Flex _ Gasolina,2020,Carro,001492-3,51974
2019-10-01,Fiat _ ARGO DRIVE GSR 1.3 8V Flex _ Gasolina,2019,Carro,001492-3,50148
2019-10-01,Fiat _ ARGO HGT 1.8 16V Flex Aut. _ ,Zero KM,Carro,001488-5,70437
2019-10-01,Fiat _ ARGO HGT 1.8 16V Flex Aut. _ Gasolina,2020,Carro,001488-5,64280
2019-10-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ Gasolina,2020,Carro,001493-1,49122
2019-10-01,Fiat _ ARGO HGT 1.8 16V Flex Aut. _ Gasolina,2019,Carro,001488-5,62017
2019-10-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ Gasolina,2019,Carro,001494-0,43120
2019-10-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ Gasolina,2020,Carro,001494-0,44625
2019-10-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ ,Zero KM,Carro,001494-0,50374
2019-10-01,Fiat _ ARGO 1.0 6V Flex. _ Gasolina,2019,Carro,001509-1,40652
2019-10-01,Fiat _ ARGO 1.0 6V Flex. _ Gasolina,2020,Carro,001509-1,41965
2019-10-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ ,Zero KM,Carro,001493-1,53959
2019-11-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ ,Zero KM,Carro,015088-6,48664
2019-11-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ Gasolina,2019,Carro,015088-6,44699
2019-11-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015090-8,52804
2019-11-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ ,Zero KM,Carro,015089-4,54747
2019-11-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ Gasolina,2019,Carro,015089-4,48850
2019-11-01,Hyundai _ HB20 1 Million 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015158-0,55974
2019-11-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2019,Carro,003456-8,62827
2019-11-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ Gasolina,2020,Carro,003456-8,65030
2019-11-01,Ford _ Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut. _ ,Zero KM,Carro,003456-8,72069
2019-11-01,Ford _ Ka 1.5 Sedan SEL 12V Flex 4p Mec. _ Gasolina,2019,Carro,003468-1,58643
2019-11-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2019,Carro,003465-7,55643
2019-11-01,Ford _ Ka 1.5 Sedan SE Plus 12V Flex 4p Aut. _ Gasolina,2020,Carro,003465-7,57569
2019-11-01,Ford _ Ka 1.5 SE 12V Flex 5p Mec. _ Gasolina,2019,Carro,003462-2,46091
2019-11-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015126-2,53206
2019-11-01,Ford _ Ka 1.5 SE 12V Flex 5p Mec. _ ,Zero KM,Carro,003462-2,49656
2019-11-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015090-8,57332
2019-11-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,45579
2019-11-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015124-6,59666
2019-11-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015111-4,52711
2019-11-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ Gasolina,2019,Carro,003459-2,50164
2019-11-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ Gasolina,2019,Carro,015100-9,53634
2019-11-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ ,Zero KM,Carro,015100-9,60054
2019-11-01,Hyundai _ HB20S 1 Million 1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015160-2,59239
2019-11-01,Hyundai _ HB20 Vision 1.6 Flex 16V Mec. _ Gasolina,2020,Carro,015169-6,50927
2019-11-01,Hyundai _ HB20 Vision 1.6 Flex 16V Mec. _ ,Zero KM,Carro,015169-6,55901
2019-11-01,Hyundai _ HB20 Vision 1.6 Flex 16V Aut _ Gasolina,2020,Carro,015166-1,55149
2019-11-01,Hyundai _ HB20 Vision 1.6 Flex 16V Aut _ ,Zero KM,Carro,015166-1,60470
2019-11-01,Hyundai _ HB20 Vision 1.0 Flex 12V Mec. _ Gasolina,2020,Carro,015168-8,45021
2019-11-01,Hyundai _ HB20 Vision 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015168-8,49366
2019-11-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015156-4,39258
2019-11-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015156-4,42250
2019-11-01,Hyundai _ HB20 Sense 1.0 Flex 12V Mec. _ Gasolina,2020,Carro,015165-3,43309
2019-11-01,Hyundai _ HB20 Sense 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015165-3,47540
2019-11-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015124-6,64372
2019-11-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015092-4,62791
2019-11-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015092-4,67496
2019-11-01,Hyundai _ HB20 Launch Edition 1.6 Flex 16V Aut. _ Gasolina,2020,Carro,015167-0,62794
2019-11-01,Hyundai _ HB20 Launch Edition 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015167-0,69080
2019-11-01,Hyundai _ HB20 Evolution 1.0 TB Flex 12V Aut. _ Gasolina,2020,Carro,015170-0,59614
2019-11-01,Hyundai _ HB20 Evolution 1.0 TB Flex 12V Aut. _ ,Zero KM,Carro,015170-0,65510
2019-11-01,Hyundai _ HB20 Evolution 1.0 Flex 12V Mec. _ Gasolina,2020,Carro,015164-5,49096
2019-11-01,Hyundai _ HB20 Evolution 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015164-5,53715
2019-11-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015109-2,44962
2019-11-01,Ford _ Ka 1.5 SE 12V Flex 5p Aut. _ Gasolina,2020,Carro,003459-2,51823
2019-11-01,Chevrolet _ ONIX SEDAN Plus 1.0 12V TB Flex Aut. _ ,Zero KM,Carro,004499-7,58290
2019-11-01,Ford _ Ka 1.5 FreeStyle 12V Flex 5p Mec. _ Gasolina,2019,Carro,003458-4,53284
2019-11-01,Chevrolet _ ONIX SED. Plus PREM. 1.0 12V TB Flex Aut _ Gasolina,2020,Carro,004504-7,65912
2019-11-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ ,Zero KM,Carro,004471-7,64797
2019-11-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ Gasolina,2019,Carro,004471-7,60260
2019-11-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ ,Zero KM,Carro,004472-5,59715
2019-11-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ Gasolina,2019,Carro,004472-5,55551
2019-11-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ ,Zero KM,Carro,004488-1,53808
2019-11-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ Gasolina,2019,Carro,004488-1,49951
2019-11-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ ,Zero KM,Carro,004460-1,55225
2019-11-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ Gasolina,2019,Carro,004460-1,50981
